CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;UD Las Palmas;Total Partido;48,85;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;Sevilla FC;Total Partido;46;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;UD Las Palmas;Total Partido;49;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;Sevilla FC;Total Partido;45,79;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;UD Las Palmas;Total Partido;49;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;Sevilla FC;Total Partido;45,6;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;UD Las Palmas;Total Partido;47,7;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;Sevilla FC;Total Partido;46,91;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobal;Centroide colectivo global;UD Las Palmas;Total Partido;47,7;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobal;Centroide colectivo global;Sevilla FC;Total Partido;46,91;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidDefensive;Centroide defensivo total (m);UD Las Palmas;Total Partido;46,16;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidDefensive;Centroide defensivo total (m);Sevilla FC;Total Partido;45,06;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidOffensive;Centroide ofensivo total (m);UD Las Palmas;Total Partido;49,48;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidOffensive;Centroide ofensivo total (m);Sevilla FC;Total Partido;48,5;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative;Iniciativa de Juego (Puntos);UD Las Palmas;Total Partido;46,82411324438659;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative;Iniciativa de Juego (Puntos);Sevilla FC;Total Partido;53,175886755613405;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative1T;Iniciativa de Juego (Puntos);UD Las Palmas;1P;51,96078431372549;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative1T;Iniciativa de Juego (Puntos);Sevilla FC;1P;48,0392156862745;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative2T;Iniciativa de Juego (Puntos);UD Las Palmas;2P;43,66717325227964;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPlayInitiative2T;Iniciativa de Juego (Puntos);Sevilla FC;2P;56,33282674772037;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio;Ratio de Posesión Balón a Favor - en Contra (%);UD Las Palmas;Total Partido;-3,351773511226817;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio;Ratio de Posesión Balón a Favor - en Contra (%);Sevilla FC;Total Partido;3,351773511226817;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio1T;Ratio de Posesión Balón a Favor - en Contra (%);UD Las Palmas;1P;3,9215686274509878;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio1T;Ratio de Posesión Balón a Favor - en Contra (%);Sevilla FC;1P;-3,9215686274509878;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio2T;Ratio de Posesión Balón a Favor - en Contra (%);UD Las Palmas;2P;-9,66565349544073;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamPossessionRatio2T;Ratio de Posesión Balón a Favor - en Contra (%);Sevilla FC;2P;9,66565349544073;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment;Elaboración Ofensiva (Pases/Posesión);UD Las Palmas;Total Partido;4,979591836734694;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment;Elaboración Ofensiva (Pases/Posesión);Sevilla FC;Total Partido;5,505263157894737;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment1T;Elaboración Ofensiva (Pases/Posesión);UD Las Palmas;1P;5,318181818181818;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment1T;Elaboración Ofensiva (Pases/Posesión);Sevilla FC;1P;5,465116279069767;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment2T;Elaboración Ofensiva (Pases/Posesión);UD Las Palmas;2P;4,703703703703703;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamOffensiveDevelopment2T;Elaboración Ofensiva (Pases/Posesión);Sevilla FC;2P;5,538461538461538;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate;Ritmo de Circulación (Pases/Min);UD Las Palmas;Total Partido;15,515151515151516;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate;Ritmo de Circulación (Pases/Min);Sevilla FC;Total Partido;16,095717884130984;;;;;;;38;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate1T;Ritmo de Circulación (Pases/Min);UD Las Palmas;1P;14,393530997304582;;;;;;;62;11113
RESUMEN DE ESTADÍSTICAS DE ESTILO Y EFICACIA DE JUEGO;TeamCirculationRate1T;Ritmo de Circulación (Pases/Min);Sevilla FC;1P;15,655976676384839;;;;;;;38;11113
