CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner1T;Goles a favor B. P. saque de esquina (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner2T;Goles a favor B. P. saque de esquina (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner2T;Goles a favor B. P. saque de esquina (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront;Goles a favor B. P. falta frontal (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront;Goles a favor B. P. falta frontal (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide;Goles a favor B. P. falta lateral (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide;Goles a favor B. P. falta lateral (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway;Goles a favor B. P. falta alejada (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway;Goles a favor B. P. falta alejada (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront1T;Goles a favor B. P. falta frontal (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront1T;Goles a favor B. P. falta frontal (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide1T;Goles a favor B. P. falta lateral (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide1T;Goles a favor B. P. falta lateral (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway1T;Goles a favor B. P. falta alejada (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway1T;Goles a favor B. P. falta alejada (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront2T;Goles a favor B. P. falta frontal (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayFront2T;Goles a favor B. P. falta frontal (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide2T;Goles a favor B. P. falta lateral (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlaySide2T;Goles a favor B. P. falta lateral (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway2T;Goles a favor B. P. falta alejada (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayAway2T;Goles a favor B. P. falta alejada (Nº);Girona FC;2P;0;;;;;;;110;11116
