CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP;Pases largos totales (% Éxito);Athletic Club;Total Partido;40,90909090909091;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP;Pases largos totales (% Éxito);Getafe CF;Total Partido;41,55844155844156;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong1T;Pases largos totales (Nº);Athletic Club;1P;38;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong1T;Pases largos totales (Nº);Getafe CF;1P;44;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess1T;Pases largos totales (Precisos);Athletic Club;1P;18;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess1T;Pases largos totales (Precisos);Getafe CF;1P;18;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP1T;Pases largos totales (% Éxito);Athletic Club;1P;47,36842105263158;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP1T;Pases largos totales (% Éxito);Getafe CF;1P;40,90909090909091;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong2T;Pases largos totales (Nº);Athletic Club;2P;28;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong2T;Pases largos totales (Nº);Getafe CF;2P;33;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess2T;Pases largos totales (Precisos);Athletic Club;2P;9;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess2T;Pases largos totales (Precisos);Getafe CF;2P;14;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP2T;Pases largos totales (% Éxito);Athletic Club;2P;32,142857142857146;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccessP2T;Pases largos totales (% Éxito);Getafe CF;2P;42,42424242424242;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChange;Pases largos cambio de orientación (Nº);Athletic Club;Total Partido;6;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChange;Pases largos cambio de orientación (Nº);Getafe CF;Total Partido;4;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChangeSuccess;Pases largos cambio de orientación (Precisos);Athletic Club;Total Partido;5;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChangeSuccess;Pases largos cambio de orientación (Precisos);Getafe CF;Total Partido;3;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChangeSuccessP;Pases largos cambio de orientación (% Éxito);Athletic Club;Total Partido;83,33333333333333;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongOrientationChangeSuccessP;Pases largos cambio de orientación (% Éxito);Getafe CF;Total Partido;75;;;;;;;89;11111
