CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;29,133333333333333;19;Sandro;1609;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;28,95;14;Manu Fuster;2289;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;10,25;26;Bassinga;33992;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;0;21;Ivan Gil;27790;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;0;8;J.g. Campaña;947;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;10,216666666666667;9;Marc;104;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;0;11;Benito J;894;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;28,833333333333332;15;Mckenna;12007;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;0;27;Pezzolesi;36435;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;5;L. Ocampos;2183;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;24;Nianzou;8711;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;6;Gudelj;2301;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;84,16666666666667;7;Isaac;31589;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;75,73333333333333;11;Lukébakio;11122;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;3;Pedrosa;1648;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;99,01666666666667;20;Sow;3506;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Sevilla FC;Total Partido;0;15;Montiel;13696;38;11113
