CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;Rayo Vallecano;Total Partido;46,69;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;Real Sociedad;Total Partido;48,47;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;Rayo Vallecano;Total Partido;45,89;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;Real Sociedad;Total Partido;49,13;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;Rayo Vallecano;Total Partido;45,16;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);Real Sociedad;Total Partido;49,13;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);Rayo Vallecano;Total Partido;45,16;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);Real Sociedad;Total Partido;44,67;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);Rayo Vallecano;Total Partido;42,76;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);Real Sociedad;Total Partido;51,56;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);Rayo Vallecano;Total Partido;49,57;;;;43;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;46,2;15;Urko;22150;47;11117
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Real Sociedad;Total Partido;100,35;23;Brais Méndez;733;47;11117
