CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;2;Mateu Jaume;8112;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;0;17;Larin;10030;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;3;Toni Lato;1096;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;9;Abdón;1356;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;4;V.d. Heyden;29509;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;0;8;Morlanes;1531;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;0;6;Copete;7102;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;0;18;Antonio Sánchez;2375;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;33;D. Luna;31667;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;RCD Mallorca;45-TA;;30;Domenech;36472;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;174,3208;2;Carvajal;1013;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;137,666;23;F. Mendy;2175;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;198,8949;5;Bellingham;21871;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;135,4305;22;Rüdiger;8137;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;172,5299;3;E. Militão;2174;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;134,1591;8;Valverde;757;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;152,2958;11;Rodrygo;2177;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;180,2201;14;Tchouameni;13161;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;133,805;7;Vini Jr.;1754;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;197,6947;9;Mbappé;8720;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;;18;Vallejo;1014;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;;31;Jacobo;34152;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;;16;Endrick;36306;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;;20;Fran García;2028;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;;19;D. Ceballos;1030;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;0;10;Modric;1023;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;0;21;Brahim;2050;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;0;17;Lucas V.;1025;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45AndET1;Caminando;Real Madrid;45-TA;0;15;Arda Güler;27063;45;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;514,5499;12;Samu;9012;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;616,2866;7;Muriqi;11566;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;581,9714;23;Maffeo;859;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;551,0258;14;Dani Rodríguez;14;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;658,3929;22;J. Mojica;853;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;526,7683;21;A. Raillo;1317;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;458,8198;10;S. Darder;813;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;521,8263;11;Asano;4041;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;572,9705;5;Mascarell;12597;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;684,2072;24;Valjent;1955;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;2;Mateu Jaume;8112;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;0;17;Larin;10030;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;3;Toni Lato;1096;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;9;Abdón;1356;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;;4;V.d. Heyden;29509;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;0;8;Morlanes;1531;40;11114
METROS RECORRIDOS A DIFERENTES INTENSIDADES;PlayerDistanceWalkingBetween45And60;Caminando;RCD Mallorca;45-60;0;6;Copete;7102;40;11114
