CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;15;Javi Galán;156;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;27;Kostis;31039;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;33,333333333333336;5;R. De Paul;13701;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;100;16;Molina;29238;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;10;Correa;685;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;19;J.alvarez;28838;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;22;Giuliano;26903;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;2;4;E. Bailly;3962;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;3;10;Parejo;1101;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;7;16;Alex . B;2457;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;3;14;Santi C.v.;408;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;6;9;Danjuma;9941;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;6;21;Yeremy;25132;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;1;3;R. Albiol;2186;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;1;17;Kiko F.;29241;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;7;7;Gerard;814;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;5;23;S. Cardona;2153;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;0;5;Kambwala;33926;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;1;22;Ayoze;24931;64;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerLosses;Pérdidas (Nº);Villarreal CF;Total Partido;3;19;Pepe;3243;64;11120
